Kode MK,Nama MK,Prodi MK,Prioritas,Berminat,Nama Dosen,Kode MK_y,SKS,Praktikum,Kewajiban
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",17,CIE62117,3,0,0
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,1,Pengampu,16,CIE62117,3,0,0
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,1,Pengampu,20,CIE62117,3,0,0
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,1,Pengampu,79,CIE62117,3,0,0
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,2,Pengampu,79,CIE62117,3,0,0
CIE62117,Teknologi Peranti Internet,Pendidikan Teknologi Informasi,2,Pengampu,103,CIE62117,3,0,0
CIE62202,Teknologi Platform,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",17,CIE62202,2,0,1
CIE62202,Teknologi Platform,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47,CIE62202,2,0,1
CIE62202,Teknologi Platform,Pendidikan Teknologi Informasi,1,Pengampu,16,CIE62202,2,0,1
CIE62202,Teknologi Platform,Pendidikan Teknologi Informasi,1,Pengampu,16,CIE62202,2,0,1
CIE62106,Teori dan Sains Belajar,Pendidikan Teknologi Informasi,1,Pengampu,103,CIE62106,3,0,1
CIE62106,Teori dan Sains Belajar,Pendidikan Teknologi Informasi,1,Pengampu,103,CIE62106,3,0,1
CIE62106,Teori dan Sains Belajar,Pendidikan Teknologi Informasi,1,Pengampu,100,CIE62106,3,0,1
